time	SF_x	SF_y	SF_z	MV_x	MV_y	MV_z	MP_x	MP_y	MP_z
6870	-1.759365	3.699142	13.482935	-13.919	1.021	-2.247	-0.556219	-0.123804	-0.261174
6871	-1.801992	3.812312	13.837265	-14.883	1.091	-2.966	-0.571102	-0.122713	-0.26414
6872	-1.857062	3.953456	14.293683	-19.171	1.406	-3.626	-0.590273	-0.121307	-0.267766
6873	-1.936574	4.193536	14.954543	-27.758	2.035	-6.74	-0.618031	-0.119272	-0.274506
6874	-2.046909	4.368777	15.472106	-21.741	3.584	-4.735	-0.639772	-0.115688	-0.279241
6875	-2.091499	4.469067	15.846538	-15.727	1.134	-2.33	-0.655499	-0.114554	-0.281571
6876	-2.149524	4.56154	16.203297	-14.985	1.731	-2.092	-0.670484	-0.112823	-0.283663
6877	-2.200142	4.667824	16.62987	-17.917	1.284	-2.322	-0.688401	-0.111539	-0.285985
6878	-2.242614	4.753674	16.988625	-15.068	1.08	-1.81	-0.703469	-0.110459	-0.287795
6879	-2.255267	4.793671	17.223272	-9.856	0.073	-0.508	-0.713325	-0.110386	-0.288303
6880	-2.282921	4.832214	17.456994	-9.816	0.708	-0.458	-0.723141	-0.109678	-0.288761
6881	-2.337959	4.933305	17.919248	-19.415	1.399	-1.93	-0.742556	-0.108279	-0.290691
6882	-2.384906	5.057701	18.31376	-16.571	1.195	-3.237	-0.759127	-0.107084	-0.293928
6883	-2.488401	5.189155	18.693291	-15.941	3.579	-3.604	-0.775068	-0.103505	-0.297532
6884	-2.533316	5.321836	18.950778	-10.817	1.364	-4.243	-0.785885	-0.102141	-0.301775
6885	-2.5541	5.368111	19.128431	-7.462	0.523	-1.051	-0.793347	-0.101618	-0.302826
6886	-2.584132	5.4136	19.386121	-10.823	0.757	-0.626	-0.80417	-0.100861	-0.303452
6887	-2.608255	5.448915	19.592324	-8.661	0.607	-0.453	-0.812831	-0.100254	-0.303905
6888	-2.640215	5.494298	19.867364	-11.552	0.809	-0.539	-0.824383	-0.099445	-0.304444
6889	-2.662337	5.524539	20.056482	-7.943	0.556	-0.326	-0.832326	-0.098889	-0.30477
6890	-2.690293	5.561674	20.29725	-10.112	0.708	-0.364	-0.842438	-0.098181	-0.305134
6891	-2.708397	5.584893	20.452038	-6.502	0.455	-0.203	-0.84894	-0.097726	-0.305337
6892	-2.718335	5.597476	20.538053	-3.612	0.253	-0.102	-0.852552	-0.097473	-0.305439
6893	-2.724371	5.604982	20.589656	-2.167	0.152	-0.058	-0.854719	-0.097321	-0.305497
6894	-2.734359	5.617311	20.675672	-3.613	0.253	-0.091	-0.858332	-0.097068	-0.305588
6895	-2.748443	5.634332	20.79609	-5.058	0.354	-0.115	-0.86339	-0.096714	-0.305703
6896	-2.774415	5.664917	21.019765	-9.394	0.658	-0.174	-0.872784	-0.096056	-0.305877
6897	-2.829208	5.924183	21.4883	-19.679	1.378	-8.49	-0.892463	-0.094678	-0.314367
6898	-2.935013	6.332076	21.809656	-13.507	3.711	-15.365	-0.90597	-0.090967	-0.329732
6899	-2.984516	6.56354	22.010852	-8.451	1.673	-8.65	-0.914421	-0.089294	-0.338382
6900	-3.010147	6.575998	21.998095	0.532	1.064	-0.561	-0.913889	-0.08823	-0.338943
6901	-3.005723	6.598708	21.959048	1.64	-0.109	-1.139	-0.912249	-0.088339	-0.340082
6902	-3.001193	6.647666	21.915387	1.832	-0.122	-2.248	-0.910417	-0.088461	-0.34233
6903	-2.998725	6.672077	21.89361	0.915	-0.06	-1.124	-0.909502	-0.088521	-0.343454
6904	-2.978757	6.67952	21.831958	2.589	-0.724	-0.611	-0.906913	-0.089245	-0.344065
6905	-2.95135	6.655519	21.59105	10.119	-0.676	-0.19	-0.896794	-0.089921	-0.344255
6906	-2.908012	6.601117	21.206058	16.168	-1.078	0.376	-0.880626	-0.090999	-0.343879
6907	-2.845347	6.53581	20.655323	23.133	-1.543	0	-0.857493	-0.092542	-0.343879
6908	-2.741125	6.314051	19.733526	38.715	-2.583	4.703	-0.818778	-0.095125	-0.339176
6909	-2.640073	6.031969	18.845692	37.292	-2.488	7.366	-0.781486	-0.097613	-0.33181
6910	-2.485147	5.639393	17.880635	40.538	-4.568	11.582	-0.740948	-0.102181	-0.320228
6911	-2.312437	5.345764	16.780167	46.223	-5.062	6.796	-0.694725	-0.107243	-0.313432
6912	-2.086669	5.022265	15.515974	53.099	-6.986	7.237	-0.641626	-0.114229	-0.306195
6913	-1.92332	4.635332	14.275293	52.113	-4.397	9.991	-0.589513	-0.118626	-0.296204
6914	-1.73313	3.920681	12.826925	60.841	-5.07	22.601	-0.528672	-0.123696	-0.273603
6915	-1.503156	3.059891	11.3414	62.396	-6.703	28.527	-0.466276	-0.130399	-0.245076
6916	-1.259123	2.147982	9.64813	71.138	-6.746	29.558	-0.395138	-0.137145	-0.215518
6917	-0.903766	1.251478	7.97003	70.483	-11.579	29.077	-0.324655	-0.148724	-0.186441
6918	-0.413295	0.31156	6.127054	77.431	-16.744	29.941	-0.247224	-0.165468	-0.1565
6919	0.048262	-0.551822	4.461896	69.933	-16.068	27.797	-0.177291	-0.181536	-0.128703
6920	0.336175	-1.25788	2.66638	75.438	-8.4	20.414	-0.101853	-0.189936	-0.108289
6921	0.047323	-0.09144	1.325901	56.283	-2.255	-16.148	-0.04557	-0.192191	-0.124437
6922	-0.052335	1.12909	0.221514	46.399	6.175	-56.501	0.000829	-0.186016	-0.180938
6923	-0.003803	0.025177	0.088457	12.973	-2.01	-22.271	0.013802	-0.188026	-0.203209
6924	0.226599	-1.270566	0.43691	-22.009	-11.138	54.61	-0.008207	-0.199164	-0.148599
6925	-0.043566	-0.117768	0.805345	-15.438	-5.071	27.653	-0.023645	-0.204235	-0.120946
6926	-0.290755	1.262841	0.455114	14.765	13.468	-58.439	-0.00888	-0.190767	-0.179385
6927	-0.015713	0.106629	0.44649	37.6	4.323	-35.5	0.02872	-0.186444	-0.214885
6928	0	0	0	25.996	-5.94	54.997	0.054716	-0.192384	-0.159888
6929	0	0	0	27.368	-0.363	35.43	0.082084	-0.192747	-0.124458
6930	0	0	0	33.138	-0.792	-12.696	0.115222	-0.193539	-0.137154
6931	0	0	0	29.683	1.522	7.553	0.144905	-0.192017	-0.129601
6932	0	0	0	28.269	6.732	17.35	0.173174	-0.185285	-0.112251
6933	0	0	0	31.236	0.645	8.983	0.20441	-0.18464	-0.103268
6934	0	0	0	34.361	-2.591	6.684	0.238771	-0.187231	-0.096584
6935	0	0	0	39.548	-4.025	7.754	0.278319	-0.191256	-0.08883
6936	0	0	0	33.983	-2.576	7.973	0.312302	-0.193832	-0.080857
6937	0	0	0	35.334	-1.606	13.533	0.347636	-0.195438	-0.067324
6938	0	0	0	26.589	1.244	9.792	0.374225	-0.194194	-0.057532
6939	0	0	0	24.365	4.749	12.033	0.39859	-0.189445	-0.045499
6940	0	0	0	18.971	5.241	9.667	0.417561	-0.184204	-0.035832
6941	0	0	0	20.442	6.343	7.417	0.438003	-0.177861	-0.028415
6942	0	0	0	15.415	5.663	7.048	0.453418	-0.172198	-0.021367
6943	0	0	0	12.531	5.914	7.487	0.465949	-0.166284	-0.01388
6944	0	0	0	14.194	4.752	7.355	0.480143	-0.161532	-0.006525
6945	0	0	0	11.873	4.942	8.27	0.492016	-0.15659	0.001745
6946	0	0	0	12.637	1.545	5.397	0.504653	-0.155045	0.007142
6947	0	0	0	5.653	1.954	0.522	0.510306	-0.153091	0.007664
6948	0	0	0	1.164	-0.065	-1.838	0.51147	-0.153156	0.005826
6949	0	0	0	-1.335	1.211	-4.4	0.510135	-0.151945	0.001426
6950	0	0	0	-2.756	1.287	-4.804	0.507379	-0.150658	-0.003378
6951	0	0	0	-3.607	2.464	-4.688	0.503772	-0.148194	-0.008066
6952	0	0	0	-6.597	2.617	-6.592	0.497175	-0.145577	-0.014658
6953	0	0	0	-11.388	1.731	-11.074	0.485787	-0.143846	-0.025732
6954	0	0	0	-15.653	3.063	-14.935	0.470134	-0.140783	-0.040667
6955	0	0	0	-15.895	1.937	-14.74	0.454239	-0.138846	-0.055407
6956	0	0	0	-13.317	2.9	-12.134	0.440922	-0.135946	-0.067541
6957	0	0	0	-9.203	0.466	-8.173	0.431719	-0.13548	-0.075714
6958	0	0	0	-9.204	1.565	-8.108	0.422515	-0.133915	-0.083822
6959	0	0	0	-10.965	0.551	-9.457	0.41155	-0.133364	-0.093279
6960	0	0	0	-8.772	1.531	-7.501	0.402778	-0.131833	-0.10078
6961	0	0	0	-12.163	1.692	-10.219	0.390615	-0.130141	-0.110999
6962	0	0	0	-15.119	0.747	-12.391	0.375496	-0.129394	-0.12339
6963	0	0	0	-17.988	3.033	-14.47	0.357508	-0.126361	-0.13786
6964	0	0	0	-18.803	1.978	-14.673	0.338705	-0.124383	-0.152533
6965	0	0	0	-21.559	5.261	-15.533	0.317146	-0.119122	-0.168066
6966	0	0	0	-24.411	4.272	-17.937	0.292735	-0.11485	-0.186003
6967	0	0	0	-25.315	4.251	-17.925	0.26742	-0.110599	-0.203928
6968	0	0	0	-28.388	5.343	-18.465	0.239032	-0.105256	-0.222393
6969	0	0	0	-26.499	6.183	-17.368	0.212533	-0.099073	-0.239761
6970	0	0	0	-22.004	6.905	-12.245	0.190529	-0.092168	-0.252006
6971	0	0	0	-26.758	5.971	-12.937	0.163771	-0.086197	-0.264943
6972	0	0	0	-24.82	5.795	-7.904	0.138951	-0.080402	-0.272847
6973	0	0	0	-22.703	11.455	1.066	0.116248	-0.068947	-0.271781
6974	0	0	0	-30.914	13.367	-2.358	0.085334	-0.05558	-0.274139
6975	0	0	0	-32.593	11.174	-2.704	0.052741	-0.044406	-0.276843
6976	0	0	0	-30.255	12.707	1.408	0.022486	-0.031699	-0.275435
6977	0	0	0	-29.044	12.372	3.185	-0.006558	-0.019327	-0.27225
6978	0	0	0	-30.033	6.615	3.05	-0.036591	-0.012712	-0.2692
6979	0	0	0	-21.521	1.923	8.056	-0.058112	-0.010789	-0.261144
6980	0	0	0	-17.764	0.979	7.497	-0.075876	-0.00981	-0.253647
6981	0	0	0	-24.322	0.11	0.743	-0.100198	-0.0097	-0.252904
6982	0	0	0	-16.087	0.073	-0.866	-0.116285	-0.009627	-0.25377
6983	0	0	0	-6.352	-1.717	7.242	-0.122637	-0.011344	-0.246528
6984	0	0	0	-2.667	-6.958	8.076	-0.125304	-0.018302	-0.238452
6985	0	0	0	6.956	-11.427	6.943	-0.118348	-0.029729	-0.231509
6986	0	0	0	9.327	-20.336	5.86	-0.109021	-0.050065	-0.225649
6987	0	0	0	9.774	-26.719	4.78	-0.099247	-0.076784	-0.220869
6988	0	0	0	5.338	-29.429	3.022	-0.093909	-0.106213	-0.217847
6989	0	0	0	2.941	-18.796	1.827	-0.090968	-0.125009	-0.21602
6990	0	0	0	-0.656	-14.181	0.88	-0.091624	-0.13919	-0.21514
6991	0	0	0	-4.449	-10.362	1.381	-0.096073	-0.149552	-0.213759
6992	0	0	0	-4.606	-8.541	2.83	-0.100679	-0.158093	-0.210929
6993	0	0	0	-5.304	-8.454	2.522	-0.105983	-0.166547	-0.208407
6994	0	0	0	-10.81	-7.964	-0.765	-0.116793	-0.174511	-0.209172
6995	0	0	0	-18.38	-8.102	-7.14	-0.135173	-0.182613	-0.216312
6996	0	0	0	-28.157	-8.777	-11.789	-0.16333	-0.19139	-0.228101
6997	0	0	0	-30.063	-4.893	-12.143	-0.193393	-0.196283	-0.240244
6998	0	0	0	-27.018	0.905	-10.578	-0.220411	-0.195378	-0.250822
6999	0	0	0	-33.805	3.262	-12.603	-0.254216	-0.192116	-0.263425
7000	0	0	0	-30.253	6.987	-10.748	-0.284469	-0.185129	-0.274173
7001	0	0	0	-30.86	10.116	-10.403	-0.315329	-0.175013	-0.284576
7002	0	0	0	-12.045	13.009	-4.123	-0.327374	-0.162004	-0.288699
7003	0	0	0	11.041	13.433	3.817	-0.316333	-0.148571	-0.284882
7004	0	0	0	62.691	9.986	20.805	-0.253642	-0.138585	-0.264077
7005	0	0	0	94.662	6.333	39.673	-0.15898	-0.132252	-0.224404
7006	0	0	0	105.519	2.353	48.692	-0.053461	-0.129899	-0.175712
7007	0	0	0	105.837	-2.483	56.139	0.052376	-0.132382	-0.119573
7008	0	0	0	106.247	-7.115	55.791	0.158623	-0.139497	-0.063782
7009	0	0	0	89.61	-14.46	47.719	0.248233	-0.153957	-0.016063
7010	0	0	0	70.107	-24.44	41.069	0.31834	-0.178397	0.025006
7011	0	0	0	48.959	-20.684	31.609	0.367299	-0.199081	0.056615
7012	0	0	0	23.758	-12.715	13.899	0.391057	-0.211796	0.070514
7013	0	0	0	4.308	-10.183	-2.105	0.395365	-0.221979	0.068409
7014	0	0	0	5.841	-7.066	-8.786	0.401206	-0.229045	0.059623
7015	0	0	0	9.726	-3.043	-11.375	0.410932	-0.232088	0.048248
7016	0	0	0	4.409	-2.59	-6.508	0.415341	-0.234678	0.04174
7017	0	0	0	-0.635	0.056	-1.585	0.414706	-0.234622	0.040155
7018	0	0	0	-7.82	1.789	-7.414	0.406886	-0.232833	0.032741
7019	0	0	0	-11.595	2.112	-10.786	0.395291	-0.230721	0.021955
7020	0	0	0	-16.988	3.658	-15.499	0.378303	-0.227063	0.006456
7021	0	0	0	-22.116	4.07	-19.529	0.356187	-0.222993	-0.013073
7022	0	0	0	-30.799	4.769	-26.063	0.325388	-0.218224	-0.039136
7023	0	0	0	-30.786	12.076	-25.346	0.294602	-0.206148	-0.064482
7024	0	0	0	-31.008	14.971	-23.592	0.263594	-0.191177	-0.088074
7025	0	0	0	-33.742	8.711	-20.508	0.229852	-0.182466	-0.108582
7026	0	0	0	-34.282	10.597	-14.613	0.19557	-0.171869	-0.123195
7027	0	0	0	-35.939	10.478	-17.342	0.159631	-0.161391	-0.140537
7028	0	0	0	-35.141	8.23	-17.399	0.12449	-0.153161	-0.157936
7029	0	0	0	-31.78	5.914	-16.007	0.09271	-0.147247	-0.173943
7030	0	0	0	-32.914	6.83	-19.166	0.059796	-0.140417	-0.193109
7031	0	0	0	-31.749	4.748	-15.903	0.028047	-0.135669	-0.209012
7032	0	0	0	-29.083	4.514	-12.127	-0.001036	-0.131155	-0.221139
7033	-0.048396	0.215135	1.134353	-36.194	5.758	-9.466	-0.03723	-0.125397	-0.230605
7034	-0.246299	0.647681	1.863809	-30.883	5.346	-9.345	-0.068113	-0.120051	-0.23995
7035	-0.243034	0.427884	1.810926	2.219	-0.122	8.895	-0.065894	-0.120173	-0.231055
7036	-0.13535	-0.230852	1.397279	17.397	-3.678	25.057	-0.048497	-0.123851	-0.205998
7037	0.004861	-0.114114	1.304668	3.884	-5.665	13.216	-0.044613	-0.129516	-0.192782
7038	0.028796	0.030145	1.830459	-21.574	-1.426	-10.559	-0.066187	-0.130942	-0.203341
7039	-0.040998	0.438838	2.619163	-32.87	2.861	-16.322	-0.099057	-0.128081	-0.219663
7040	-0.169539	0.958058	3.205496	-24.438	4.959	-21.091	-0.123495	-0.123122	-0.240754
7041	-0.133045	0.69413	3.182651	0.952	1.696	-5.778	-0.122543	-0.121426	-0.246532
7042	-0.561523	0.610872	2.967663	7.517	-0.43	4.059	-0.115026	-0.121856	-0.242473
7043	-0.537381	0.603461	2.953155	0.612	-0.914	0.292	-0.114414	-0.12277	-0.242181
7044	-0.357604	0.800865	3.394392	-18.597	-10.257	-7.785	-0.133011	-0.133027	-0.249966
7045	-0.353482	0.895151	4.089627	-29.312	-7.612	-11.99	-0.162323	-0.140639	-0.261956
7046	0.804092	0.828443	4.408321	-12.743	0.86	-5.137	-0.175066	-0.139779	-0.267093
7047	0.809303	0.831755	4.663694	-10.726	0.725	-1.988	-0.185792	-0.139054	-0.269081
7048	-0.315271	1.050854	5.547481	-35.371	27.445	-11.041	-0.221163	-0.111609	-0.280122
7049	-0.635254	0.962889	6.843816	-54.042	29.768	-19.302	-0.275205	-0.081841	-0.299424
7050	-1.315385	1.310193	7.567168	-30.127	13.232	-10.507	-0.305332	-0.068609	-0.309931
7051	-1.217641	1.182399	7.98001	-17.209	3.774	-5.27	-0.322541	-0.064835	-0.315201
7052	-0.558542	0.825611	8.199513	-9.648	-6.762	0.044	-0.332189	-0.071597	-0.315157
7053	-0.315495	0.874536	8.486327	-11.973	-9.727	-2.653	-0.344162	-0.081324	-0.31781
7054	-0.252204	1.135717	9.040427	-23.12	-2.105	-11.997	-0.367282	-0.083429	-0.329807
7055	-0.221462	1.342995	9.549363	-21.245	-0.585	-9.724	-0.388527	-0.084014	-0.339531
7056	-0.21248	1.446373	10.071916	-21.809	0.231	-5.414	-0.410336	-0.083783	-0.344945
7057	-0.205336	1.503287	10.567774	-20.699	0.946	-5.556	-0.431035	-0.082837	-0.350501
7058	-0.008285	2.199326	11.234267	-27.564	1.259	-6.083	-0.458599	-0.081578	-0.356584
7059	0.003283	2.269112	11.665513	-17.992	0.821	-4.391	-0.476591	-0.080757	-0.360975
7060	-0.456052	3.567384	11.982976	-15.35	0.702	-2.356	-0.491941	-0.080055	-0.363331
7061	-0.475786	3.780919	12.641754	-27.6	1.26	-6.397	-0.519541	-0.078795	-0.369728
7062	-0.678857	3.510093	13.232119	-23.084	1.756	-4.55	-0.542625	-0.077039	-0.374278
7063	-0.717286	3.618954	13.71075	-19.993	1.598	-3.121	-0.562618	-0.075441	-0.377399
7064	-0.730332	3.682607	14.002197	-12.175	0.546	-1.783	-0.574793	-0.074895	-0.379182
7065	-0.724484	3.716683	14.23645	-9.785	-0.245	-0.727	-0.584578	-0.07514	-0.379909
7066	-0.735645	3.753619	14.487266	-10.479	0.474	-0.772	-0.595057	-0.074666	-0.380681
7067	-0.752073	3.825333	14.848221	-15.077	0.683	-1.92	-0.610134	-0.073983	-0.382601
7068	-0.767547	3.891165	15.192312	-14.375	0.65	-1.708	-0.624509	-0.073333	-0.384309
7069	-0.783219	3.953822	15.536752	-14.388	0.651	-1.591	-0.638897	-0.072682	-0.3859
7070	-0.814417	4.013984	15.88076	-14.37	1.307	-1.474	-0.653267	-0.071375	-0.387374
7071	-0.876054	4.183152	16.562476	-28.477	2.565	-5.03	-0.681744	-0.06881	-0.392404
7072	-0.950612	4.40741	17.210116	-27.05	3.089	-7.464	-0.708794	-0.065721	-0.399868
7073	-1.003733	4.664894	17.749225	-22.52	2.21	-9.134	-0.731314	-0.063511	-0.409002
7074	-1.045107	4.708893	18.014773	-11.089	1.703	-1.093	-0.742403	-0.061808	-0.410095
7075	-1.036074	4.724206	18.153917	-5.812	-0.377	-0.227	-0.748215	-0.062185	-0.410322
7076	-1.042746	4.728187	18.320041	-6.941	0.288	0.351	-0.755156	-0.061897	-0.409971
7077	-1.052159	4.751218	18.545217	-9.406	0.391	-0.293	-0.764562	-0.061506	-0.410264
7078	-1.064127	4.780252	18.839677	-12.302	0.511	-0.309	-0.776864	-0.060995	-0.410573
7079	-1.086005	4.86788	19.363275	-21.872	0.909	-2.101	-0.798736	-0.060086	-0.412674
7080	-1.117579	5.121914	19.770782	-17.019	1.296	-9.415	-0.815755	-0.05879	-0.422089
7081	-1.140274	5.288973	20.085254	-13.136	1.707	-8.623	-0.828891	-0.057083	-0.430712
7082	-3.05663	2.613344	20.270916	-11.483	0.463	-7.91	-0.840374	-0.05662	-0.438622
7083	-3.034593	2.504748	20.396222	-5.257	0.212	-1.598	-0.845631	-0.056408	-0.44022
7084	0.351167	3.929657	20.844693	-14.972	0.033	-5.848	-0.860603	-0.056375	-0.446068
7085	0.395679	3.880445	20.8705	-1.078	-1.095	-0.535	-0.861681	-0.05747	-0.446603
7086	0.018819	5.14638	20.872009	-0.284	0.581	-0.565	-0.861965	-0.056889	-0.447168
7087	0.009341	5.120372	20.841127	1.29	1.087	-1.785	-0.860675	-0.055802	-0.448953
7088	-1.137445	1.995943	20.698341	3.751	3.278	-4.201	-0.856924	-0.052524	-0.453154
7089	-1.057593	1.846795	20.411954	11.996	0.123	-5.114	-0.844928	-0.052401	-0.458268
7090	-1.723943	3.159254	20.079927	16.76	-0.628	-11.105	-0.828168	-0.053029	-0.469373
7091	-1.474712	2.77191	19.436632	26.855	-1.6	-17.899	-0.801313	-0.054629	-0.487272
7092	4.962456	1.484277	17.768294	26.374	-2.208	-6.426	-0.774939	-0.056837	-0.493698
7093	4.908586	1.194551	17.209636	24.683	-0.955	-7.991	-0.750256	-0.057792	-0.501689
7094	-3.405721	4.610376	17.8519	15.117	12.466	-11.583	-0.735139	-0.045326	-0.513272
7095	-2.93447	0.141109	16.063619	29.18	23.812	-9.557	-0.705959	-0.021514	-0.522829
7096	0	0	0	40.504	-0.566	2.449	-0.665455	-0.02208	-0.52038
7097	0	0	0	37.577	-13.161	-3.151	-0.627878	-0.035241	-0.523531
7098	0	0	0	-59.072	-3.84	-3.229	-0.68695	-0.039081	-0.52676
7099	0	0	0	2.753	3.142	-4.316	-0.684197	-0.035939	-0.531076
7100	0	0	0	7.472	14.661	-11.753	-0.676725	-0.021278	-0.542829
7101	0	0	0	15.474	10.86	-7.121	-0.661251	-0.010418	-0.54995
7102	0	0	0	32.934	1.778	2.047	-0.628317	-0.00864	-0.547903
7103	0	0	0	47.595	-1.623	8.335	-0.580722	-0.010263	-0.539568
7104	0	0	0	49.666	-3.83	19.924	-0.531056	-0.014093	-0.519644
7105	0	0	0	52.604	-1.885	28.965	-0.478452	-0.015978	-0.490679
7106	0	0	0	52.915	-2.723	27.298	-0.425537	-0.018701	-0.463381
7107	0	0	0	71.586	-6.957	39.576	-0.353951	-0.025658	-0.423805
7108	0	0	0	65.721	-11.353	41.558	-0.28823	-0.037011	-0.382247
7109	0	0	0	76.504	-19.011	45.638	-0.211726	-0.056022	-0.336609
7110	0	0	0	72.913	-18.479	46.42	-0.138813	-0.074501	-0.290189
7111	0	0	0	65.393	-14.831	48.656	-0.07342	-0.089332	-0.241533
7112	0	0	0	61.558	-11.731	45.425	-0.011862	-0.101063	-0.196108
7113	0	0	0	52.683	-8.977	42.599	0.040821	-0.11004	-0.153509
7114	0	0	0	51.347	-8.252	38.947	0.092168	-0.118292	-0.114562
7115	0	0	0	46.456	-7.265	35.061	0.138624	-0.125557	-0.079501
7116	0	0	0	44.323	-10.344	30.718	0.182947	-0.135901	-0.048783
7117	0	0	0	42.169	-10.512	31.201	0.225116	-0.146413	-0.017582
7118	0	0	0	30.37	-4.896	20.826	0.255486	-0.151309	0.003244
7119	0	0	0	33.215	-5.147	19.475	0.288701	-0.156456	0.022719
7120	0	0	0	24.616	-1.52	17.803	0.313317	-0.157976	0.040522
7121	0	0	0	11.55	-3.896	7.238	0.324867	-0.161872	0.04776
7122	0	0	0	0.786	-3.233	-0.102	0.325653	-0.165105	0.047658
7123	0	0	0	-1.094	0.07	-0.948	0.324559	-0.165035	0.04671
7124	0	0	0	-0.44	0.029	0.576	0.324119	-0.165006	0.047286
7125	0	0	0	-2.044	-0.929	0.204	0.322075	-0.165935	0.04749
7126	0	0	0	-9.281	-3.624	-4.878	0.312794	-0.169559	0.042612
7127	0	0	0	-15.233	-2.141	-8.92	0.297561	-0.1717	0.033692
7128	0	0	0	-18.143	1.226	-8.45	0.279418	-0.170474	0.025242
7129	0	0	0	-19.043	3.355	-7.148	0.260375	-0.167119	0.018094
7130	0	0	0	-21.673	5.549	-7.194	0.238702	-0.16157	0.0109
7131	0	0	0	-24.504	7.685	-8.191	0.214198	-0.153885	0.002709
7132	0	0	0	-27.666	3.739	-8.103	0.186532	-0.150146	-0.005394
7133	0	0	0	-33.135	3.036	-14.104	0.153397	-0.14711	-0.019498
7134	0	0	0	-41.585	4.496	-20.749	0.111812	-0.142614	-0.040247
7135	0	0	0	-38.019	3.258	-23.881	0.073793	-0.139356	-0.064128
7136	0	0	0	-28.762	1.729	-16.955	0.045031	-0.137627	-0.081083
7137	0	0	0	-30.336	1.823	-17.146	0.014695	-0.135804	-0.098229
7138	0	0	0	-30.217	1.816	-17.118	-0.015522	-0.133988	-0.115347
7139	-0.030865	0.259663	1.286616	-27.987	1.682	-15.169	-0.043509	-0.132306	-0.130516
7140	-0.186082	0.554866	1.789738	-21.167	1.273	-11.045	-0.064676	-0.131033	-0.141561
7141	-0.125656	0.302422	1.383606	16.969	-1.02	7.221	-0.047707	-0.132053	-0.13434
7142	0.189831	-0.105412	0.761469	25.917	-6.145	17.318	-0.02179	-0.138198	-0.117022
7143	0.18776	-0.044805	0.719187	1.77	-10.215	3.774	-0.02002	-0.148413	-0.113248
7144	0.189368	0.0965	1.400644	-28.988	-0.787	-16.382	-0.049008	-0.1492	-0.12963
7145	0.110775	0.101118	2.239741	-35.41	3.299	-21.401	-0.084418	-0.145901	-0.151031
7146	-0.114911	1.229034	2.447064	-9.331	5.96	-12.649	-0.093749	-0.139941	-0.16368
7147	-0.078214	0.873262	2.214544	9.868	2.035	-8.631	-0.083881	-0.137906	-0.172311
7148	-0.147901	-0.17784	1.687845	22.943	-6.875	25.138	-0.060938	-0.144781	-0.147173
7149	-0.136273	-0.336881	1.644973	1.804	-1.925	12.169	-0.059134	-0.146706	-0.135004
7150	0.457791	0.477617	2.33816	-28.827	-5.193	-27.819	-0.087961	-0.151899	-0.162823
7151	0.44003	0.799279	3.168333	-34.817	-0.179	-34.371	-0.122778	-0.152078	-0.197194
7152	-0.330322	0.866554	3.527938	-14.202	14.079	-11.424	-0.13698	-0.137999	-0.208618
7153	-0.518141	0.539553	3.509378	0.774	16.485	1.429	-0.136206	-0.121514	-0.207189
7154	-0.321377	0.444991	3.472475	1.519	-4.44	0.02	-0.134687	-0.125954	-0.207169
7155	-0.008022	0.492844	3.475532	-0.128	-13.058	-1.999	-0.134815	-0.139012	-0.209168
7156	0.32532	0.537943	3.567042	-3.815	-13.671	-2.034	-0.13863	-0.152683	-0.211202
7157	0.32485	0.573931	3.992961	-17.759	-3.029	-8.369	-0.156389	-0.155712	-0.219571
7158	0.810217	1.09138	4.666596	-29.27	3.034	-12.286	-0.185659	-0.152678	-0.231857
7159	0.754931	1.18104	5.463072	-33.412	4.99	-13.32	-0.219071	-0.147688	-0.245177
7160	-0.283352	0.936637	6.180642	-28.875	18.604	-9.766	-0.247946	-0.129084	-0.254943
7161	-0.526406	0.822584	6.894144	-29.789	16.538	-10.862	-0.277735	-0.112546	-0.265805
7162	-1.009775	1.539066	7.284651	-16.099	3.336	-6.927	-0.293834	-0.10921	-0.272732
7163	-0.973284	1.539423	7.680954	-16.535	0.925	-7.543	-0.310369	-0.108285	-0.280275
7164	-0.922969	0.61498	7.836637	-8.5	-3.496	-2.63	-0.318869	-0.111781	-0.282905
7165	-0.890163	0.658222	8.053786	-9.115	-1.844	-2.802	-0.327984	-0.113625	-0.285707
7166	-0.894736	0.815208	8.431258	-15.849	-0.629	-8.312	-0.343833	-0.114254	-0.294019
7167	-0.811643	0.750496	8.66957	-10.004	-1.74	-9.212	-0.353837	-0.115994	-0.303231
7168	-1.452682	2.239167	9.12518	-19.467	-2.668	-12.39	-0.373304	-0.118662	-0.315621
7169	-1.40533	2.125956	9.413794	-12.127	-1.534	-12.922	-0.385431	-0.120196	-0.328543
7170	-0.361125	2.021984	9.585773	-4.135	-6.628	0.42	-0.389566	-0.126824	-0.328123
7171	-0.254369	2.01307	9.620746	-1.458	-4.496	0.393	-0.391024	-0.13132	-0.32773
7172	-0.253864	2.012327	9.620774	0	0	0	-0.391024	-0.13132	-0.32773
7173	-0.261528	1.916821	9.694832	-3.088	0.219	4.026	-0.394112	-0.131101	-0.323704
7174	-0.274344	1.884681	9.821197	-5.267	0.373	1.389	-0.399379	-0.130728	-0.322315
7175	-0.289343	1.907578	9.966159	-6.044	0.428	-0.864	-0.405423	-0.1303	-0.323179
7176	-0.330593	1.934476	10.187858	-9.244	1.411	-0.975	-0.414667	-0.128889	-0.324154
