time	SF_x	SF_y	SF_z	MV_x	MV_y	MV_z	MP_x	MP_y	MP_z
2841	-3.114513	2.143972	17.239813	-9.763	0.829	-1.48	-0.816904	-0.121232	-0.014324
2842	-3.154844	2.161542	17.458317	-10.482	0.89	-1.574	-0.827386	-0.120342	-0.015898
2843	-3.190425	2.185931	17.650251	-9.209	0.782	-1.817	-0.836595	-0.11956	-0.017715
2844	-3.255419	2.216795	18.002361	-16.891	1.435	-2.657	-0.853486	-0.118125	-0.020372
2845	-3.313995	2.286683	18.321944	-15.327	1.301	-4.382	-0.868813	-0.116824	-0.024754
2846	-3.36813	2.36124	18.615258	-14.07	1.195	-4.539	-0.882883	-0.115629	-0.029293
2847	-3.410446	2.452733	18.855863	-11.524	0.978	-5.048	-0.894407	-0.114651	-0.034341
2848	-3.451026	2.515437	19.075869	-10.554	0.896	-3.726	-0.904961	-0.113755	-0.038067
2849	-3.480695	2.528693	19.239778	-7.857	0.668	-1.15	-0.912818	-0.113087	-0.039217
2850	-3.505427	2.538439	19.373885	-6.433	0.546	-0.915	-0.919251	-0.112541	-0.040132
2851	-3.530486	2.547297	19.508001	-6.437	0.546	-0.892	-0.925688	-0.111995	-0.041024
2852	-3.583205	2.558043	19.670182	-7.779	1.747	-1.057	-0.933467	-0.110248	-0.042081
2853	-3.588471	2.560129	19.700066	-1.432	0.12	-0.188	-0.934899	-0.110128	-0.042269
2854	-3.588471	2.560129	19.700066	0	0	0	-0.934899	-0.110128	-0.042269
2855	-3.588471	2.560129	19.700066	0	0	0	-0.934899	-0.110128	-0.042269
2856	-3.588471	2.560129	19.700066	0	0	0	-0.934899	-0.110128	-0.042269
2857	-3.591232	2.561019	19.714985	-0.716	0.06	-0.094	-0.935615	-0.110068	-0.042363
2858	-3.586847	2.581291	19.6911	1.146	-0.096	-0.885	-0.934469	-0.110164	-0.043248
2859	-3.583939	2.592312	19.679296	0.572	-0.048	-0.443	-0.933897	-0.110212	-0.043691
2860	-3.57737	2.622767	19.643508	1.717	-0.144	-1.33	-0.93218	-0.110356	-0.045021
2861	-3.554823	2.717911	19.53688	5.141	-0.433	-4.002	-0.927039	-0.110789	-0.049023
2862	-3.52589	2.784757	19.379128	7.567	-0.636	-2.655	-0.919472	-0.111425	-0.051678
2863	-3.461362	2.787349	19.042759	16.159	-1.359	1.166	-0.903313	-0.112784	-0.050512
2864	-3.37132	2.748355	18.551415	23.568	-1.981	3.5	-0.879745	-0.114765	-0.047012
2865	-3.280289	2.704062	18.061309	23.519	-1.978	3.817	-0.856226	-0.116743	-0.043195
2866	-3.143515	2.5978	17.31468	35.812	-3.011	7.553	-0.820414	-0.119754	-0.035642
2867	-3.010742	2.502071	16.591666	34.683	-2.916	6.992	-0.785731	-0.12267	-0.02865
2868	-2.867482	2.42969	15.809549	37.515	-3.154	6.058	-0.748216	-0.125824	-0.022592
2869	-2.716997	2.428945	14.936	41.933	-2.889	3.171	-0.706283	-0.128713	-0.019421
2870	-2.560855	2.539506	14.080398	41.038	-3.434	-2.421	-0.665245	-0.132147	-0.021842
2871	-2.371493	2.596545	13.095433	47.324	-3.959	1.106	-0.617921	-0.136106	-0.020736
2872	-2.252692	2.588782	12.282444	38.989	-1.883	3.038	-0.578932	-0.137989	-0.017698
2873	-2.071435	2.664438	11.331431	45.685	-3.784	0.042	-0.533247	-0.141773	-0.017656
2874	-1.900111	2.616621	10.380236	45.61	-3.779	5.354	-0.487637	-0.145552	-0.012302
2875	-1.713383	2.343164	9.3604	48.927	-4.053	16.495	-0.43871	-0.149605	0.004193
2876	-1.548031	2.024701	8.440701	44.097	-3.653	18.124	-0.394613	-0.153258	0.022317
2877	-1.388629	1.675687	7.530731	43.596	-3.611	19.307	-0.351017	-0.156869	0.041624
2878	-1.233232	1.291293	6.669077	41.319	-3.423	21.103	-0.309698	-0.160292	0.062727
2879	-1.085846	0.866218	5.803978	41.41	-3.431	22.56	-0.268288	-0.163723	0.085287
2880	-0.952022	0.452081	5.06801	35.301	-2.924	22.174	-0.232987	-0.166647	0.107461
2881	-0.825794	0.035839	4.305833	36.45	-3.019	21.656	-0.196537	-0.169666	0.129117
2882	-0.716146	-0.280335	3.712195	28.489	-2.36	17.132	-0.168048	-0.172026	0.146249
2883	-0.617783	-0.557518	3.115378	28.533	-2.364	14.61	-0.139515	-0.17439	0.160859
2884	-0.527887	-0.605132	2.638521	22.901	-1.897	4.039	-0.116614	-0.176287	0.164898
2885	-0.448826	-0.465599	2.311176	15.709	-2.189	-5.501	-0.100905	-0.178476	0.159397
2886	-0.385343	-0.25305	2.075052	11.341	-1.837	-9.237	-0.089564	-0.180313	0.15016
2887	-0.363517	-0.102317	1.990763	4.102	-0.343	-6.53	-0.085462	-0.180656	0.14363
2888	-0.35651	0.03425	1.953292	1.798	-0.15	-6.369	-0.083664	-0.180806	0.137261
2889	-0.351092	0.178474	1.855786	4.734	0.5	-6.176	-0.07893	-0.180306	0.131085
2890	-0.380532	0.323422	1.707233	7.127	2.106	-6.398	-0.071803	-0.1782	0.124687
2891	-0.397663	0.388322	1.52909	8.607	2.003	-2.073	-0.063196	-0.176197	0.122614
2892	-0.368339	0.25943	1.25416	13.179	-0.156	6.997	-0.050017	-0.176353	0.129611
2893	-0.313408	0.076133	0.930493	15.499	-1.246	9.627	-0.034518	-0.177599	0.139238
2894	-0.224102	-0.154678	0.536893	18.873	-2.439	12.269	-0.015645	-0.180038	0.151507
2895	-0.14333	-0.278459	0.272221	12.641	-2.877	6.449	-0.003004	-0.182915	0.157956
2896	-0.046246	-0.072566	0.195994	3.669	-1.229	-2.566	0.000665	-0.184144	0.15539
2897	-0.039387	0.08068	0.159628	1.779	-0.145	-6.592	0.002444	-0.184289	0.148798
2898	-0.012495	0.019607	0.07084	4.258	0.582	-4.009	0.006702	-0.183707	0.144789
2899	0	0	0	4.177	0.593	-4.945	0.010879	-0.183114	0.139844
2900	0	0	0	2.028	0.77	-10.836	0.012907	-0.182344	0.129008
2901	0	0	0	4.344	-0.351	-8.272	0.017251	-0.182695	0.120736
2902	0	0	0	6.316	0.429	-5.202	0.023567	-0.182266	0.115534
2903	0	0	0	6.376	-0.513	-3.367	0.029943	-0.182779	0.112167
2904	0	0	0	9.472	-1.706	1.512	0.039415	-0.184485	0.113679
2905	0	0	0	10.262	-0.829	3.834	0.049677	-0.185314	0.117513
2906	0	0	0	7.534	-0.609	4.574	0.057211	-0.185923	0.122087
2907	0	0	0	8.673	-0.7	5.466	0.065884	-0.186623	0.127553
2908	0	0	0	5.811	-0.469	4.302	0.071695	-0.187092	0.131855
2909	0	0	0	2.899	-0.235	2.159	0.074594	-0.187327	0.134014
2910	0	0	0	2.238	-1.141	1.732	0.076832	-0.188468	0.135746
2911	0	0	0	1.157	-0.094	0.868	0.077989	-0.188562	0.136614
2912	0	0	0	0	0	0	0.077989	-0.188562	0.136614
2913	0	0	0	-1.016	0.082	1.032	0.076973	-0.18848	0.137646
2914	0	0	0	-1.596	0.13	0.598	0.075377	-0.18835	0.138244
2915	0	0	0	-2.114	-0.788	2.06	0.073263	-0.189138	0.140304
2916	0	0	0	-1.53	0.125	1.543	0.071733	-0.189013	0.141847
2917	0	0	0	-4.156	0.339	3.159	0.067577	-0.188674	0.145006
2918	0	0	0	-4.744	0.387	2.716	0.062833	-0.188287	0.147722
2919	0	0	0	-4.756	0.388	2.707	0.058077	-0.187899	0.150429
2920	0	0	0	-5.799	0.473	3.713	0.052278	-0.187426	0.154142
2921	0	0	0	-6.977	0.57	2.835	0.045301	-0.186856	0.156977
2922	0	0	0	-8.098	0.661	2.894	0.037203	-0.186195	0.159871
2923	0	0	0	-8.063	0.657	3.81	0.02914	-0.185538	0.163681
2924	0	0	0	-9.199	0.751	3.859	0.019941	-0.184787	0.16754
2925	0	0	0	-8.12	0.663	3.763	0.011821	-0.184124	0.171303
2926	0	0	0	-7.564	0.617	4.168	0.004257	-0.183507	0.175471
2927	0.003636	-0.101876	0.303645	-8.738	1.64	2.377	-0.004481	-0.181867	0.177848
2928	0.03171	-0.127289	0.504964	-10.044	1.739	-0.307	-0.014525	-0.180128	0.177541
2929	0.006236	-0.126005	0.617978	-5.511	2.286	-0.571	-0.020036	-0.177842	0.17697
2930	-0.045436	-0.144043	0.670498	-2.562	2.963	0.625	-0.022598	-0.174879	0.177595
2931	-0.041995	-0.189693	0.723898	-2.604	1.123	2.44	-0.025202	-0.173756	0.180035
2932	-0.144634	-0.228267	0.818012	-3.755	0.294	3.407	-0.028957	-0.173462	0.183442
2933	-0.10632	-0.248074	0.873256	-2.637	0.207	3.332	-0.031594	-0.173255	0.186774
2934	-0.485929	0.043886	0.819154	-2.694	0.211	2.42	-0.034288	-0.173044	0.189194
2935	-0.49321	0.064582	0.87981	-3.287	0.257	1.995	-0.037575	-0.172787	0.191189
2936	0.152858	-0.464412	1.080474	-5.11	-3.244	5.233	-0.042685	-0.176031	0.196422
2937	0.241691	-0.457013	1.164223	-4.091	-3.312	3.356	-0.046776	-0.179343	0.199778
2938	0.080062	-0.399142	1.231682	-2.579	4.753	-2.1	-0.049355	-0.17459	0.197678
2939	0.011942	-0.375571	1.345093	-5.474	4.06	-1.495	-0.054829	-0.17053	0.196183
2940	-0.031928	-0.379332	1.506035	-7.787	3.314	-0.471	-0.062616	-0.167216	0.195712
2941	-0.136204	-0.367006	1.628717	-5.924	5.853	-0.999	-0.06854	-0.161363	0.194713
2942	-0.183428	-0.362479	1.719502	-4.409	3.021	-0.642	-0.072949	-0.158342	0.194071
2943	-0.190747	-0.306392	1.863929	-6.976	1.403	-3.167	-0.079925	-0.156939	0.190904
2944	-0.183363	-0.24108	1.999172	-6.51	0.472	-3.617	-0.086435	-0.156467	0.187287
2945	-0.1728	-0.175427	2.134346	-6.527	0.474	-3.594	-0.092962	-0.155993	0.183693
2946	-0.166417	-0.118456	2.257878	-5.944	0.43	-3.166	-0.098906	-0.155563	0.180527
2947	-0.161814	-0.117335	2.317897	-2.897	0.211	-0.262	-0.101803	-0.155352	0.180265
2948	-0.178387	-0.138734	2.339243	-1.033	0.96	0.947	-0.102836	-0.154392	0.181212
2949	-0.17663	-0.160248	2.361978	-1.098	0.079	0.945	-0.103934	-0.154313	0.182157
2950	-0.171676	-0.195119	2.419911	-2.798	0.202	1.487	-0.106732	-0.154111	0.183644
2951	-0.163319	-0.200348	2.527769	-5.208	0.375	-0.124	-0.11194	-0.153736	0.18352
2952	-0.154978	-0.197817	2.648432	-5.817	0.419	-0.521	-0.117757	-0.153317	0.182999
2953	-0.144627	-0.170148	2.782697	-6.482	0.468	-1.781	-0.124239	-0.152849	0.181218
2954	-0.135186	-0.153437	2.92893	-7.046	0.507	-1.299	-0.131285	-0.152342	0.179919
2955	-0.129597	-0.145192	3.002021	-3.529	0.255	-0.645	-0.134814	-0.152087	0.179274
2956	-0.125388	-0.162156	3.061589	-2.872	0.207	0.614	-0.137686	-0.15188	0.179888
2957	-0.123636	-0.183429	3.084533	-1.107	0.08	0.934	-0.138793	-0.1518	0.180822
2958	-0.117821	-0.210716	3.155573	-3.431	0.247	1.077	-0.142224	-0.151553	0.181899
2959	-0.128122	-0.288018	3.258919	-4.988	1.226	3.325	-0.147212	-0.150327	0.185224
2960	-0.153551	-0.303751	3.376683	-5.697	2.138	0.353	-0.152909	-0.148189	0.185577
2961	-0.159158	-0.262282	3.536106	-7.696	1.406	-2.523	-0.160605	-0.146783	0.183054
2962	-0.164604	-0.207759	3.72146	-8.937	1.487	-3.273	-0.169542	-0.145296	0.179781
2963	-0.169124	-0.195626	3.892193	-8.241	1.431	-1.167	-0.177783	-0.143865	0.178614
2964	-0.176818	-0.205298	4.025197	-6.419	1.298	-0.003	-0.184202	-0.142567	0.178611
2965	-0.165146	-0.207935	4.17233	-7.102	0.492	-0.382	-0.191304	-0.142075	0.178229
2966	-0.157181	-0.213997	4.282714	-5.322	0.368	-0.073	-0.196626	-0.141707	0.178156
2967	-0.146599	-0.241345	4.416422	-6.454	0.447	0.841	-0.20308	-0.14126	0.178997
2968	-0.152749	-0.243878	4.563072	-7.077	1.33	-0.369	-0.210157	-0.13993	0.178628
2969	-0.172218	-0.219019	4.760042	-9.507	2.327	-1.861	-0.219664	-0.137603	0.176767
2970	-0.176531	-0.192009	4.934188	-8.403	1.404	-1.918	-0.228067	-0.136199	0.174849
2971	-0.194525	-0.195721	5.142738	-10.066	2.337	-0.542	-0.238133	-0.133862	0.174307
2972	-0.178665	-0.206537	5.341233	-9.578	0.639	-0.162	-0.247711	-0.133223	0.174145
2973	-0.17971	-0.200679	5.540127	-9.601	1.462	-0.964	-0.257312	-0.131761	0.173181
2974	-0.164038	-0.228642	5.738409	-9.565	0.634	0.669	-0.266877	-0.131127	0.17385
2975	-0.150898	-0.260159	5.899179	-7.76	0.514	0.948	-0.274637	-0.130613	0.174798
2976	-0.13704	-0.267609	6.074502	-8.457	0.561	-0.216	-0.283094	-0.130052	0.174582
2977	-0.113991	-0.190444	6.356772	-13.624	0.903	-4.645	-0.296718	-0.129149	0.169937
2978	-0.098028	-0.085433	6.604938	-11.95	0.792	-5.889	-0.308668	-0.128357	0.164048
2979	-0.074794	0.020951	6.891766	-13.843	0.918	-6.053	-0.322511	-0.127439	0.157995
2980	-0.108662	0.11538	7.125288	-11.254	3.114	-5.373	-0.333765	-0.124325	0.152622
2981	-0.122475	0.193384	7.359086	-11.283	2.303	-4.522	-0.345048	-0.122022	0.1481
2982	-0.143615	0.248689	7.515255	-7.532	2.046	-3.236	-0.35258	-0.119976	0.144864
2983	-0.165966	0.228351	7.639469	-5.995	1.937	0.539	-0.358575	-0.118039	0.145403
2984	-0.188397	0.179994	7.735537	-4.651	1.845	1.969	-0.363226	-0.116194	0.147372
2985	-0.198516	0.135785	7.807748	-3.485	0.99	1.855	-0.366711	-0.115204	0.149227
2986	-0.187451	0.062547	7.916878	-5.275	0.324	3.155	-0.371986	-0.11488	0.152382
2987	-0.194308	-0.01127	8.025452	-5.24	1.092	3.14	-0.377226	-0.113788	0.155522
2988	-0.198571	-0.099567	8.132703	-5.191	1.085	3.885	-0.382417	-0.112703	0.159407
2989	-0.187279	-0.087678	8.262376	-6.259	0.379	-1.013	-0.388676	-0.112324	0.158394
2990	-0.186471	-0.040921	8.471777	-10.097	1.372	-2.956	-0.398773	-0.110952	0.155438
2991	-0.181592	0.032262	8.709694	-11.482	1.448	-4.306	-0.410255	-0.109504	0.151132
2992	-0.184409	0.074878	8.881211	-8.266	1.247	-2.654	-0.418521	-0.108257	0.148478
2993	-0.232441	0.133194	9.051513	-8.219	3.487	-3.365	-0.42674	-0.10477	0.145113
2994	-0.248777	0.204255	9.225452	-8.397	1.977	-4.066	-0.435137	-0.102793	0.141047
2995	-0.217157	0.316003	9.575314	-16.885	0.959	-6.533	-0.452022	-0.101834	0.134514
2996	-0.189292	0.459269	9.944156	-17.765	1.009	-8.128	-0.469787	-0.100825	0.126386
2997	-0.162512	0.543398	10.242274	-14.386	0.818	-5.039	-0.484173	-0.100007	0.121347
2998	-0.136711	0.60557	10.566159	-15.607	0.886	-4.079	-0.49978	-0.099121	0.117268
2999	-0.112169	0.689991	10.84032	-13.23	0.752	-4.97	-0.51301	-0.098369	0.112298
3000	-0.094183	0.743149	11.072483	-11.184	0.635	-3.34	-0.524194	-0.097734	0.108958
3001	-0.077467	0.75178	11.259747	-9.036	0.513	-1.06	-0.53323	-0.097221	0.107898
3002	-0.059915	0.678907	11.451057	-9.231	0.525	2.863	-0.542461	-0.096696	0.110761
3003	-0.046808	0.562246	11.597815	-7.082	0.402	5.048	-0.549543	-0.096294	0.115809
3004	-0.03432	0.477151	11.707973	-5.327	0.303	3.762	-0.55487	-0.095991	0.119571
3005	-0.022204	0.371323	11.843295	-6.53	0.371	4.573	-0.5614	-0.09562	0.124144
3006	-0.006239	0.272773	11.992688	-7.22	0.41	4.269	-0.56862	-0.09521	0.128413
3007	0.008474	0.177587	12.156625	-7.911	0.449	3.968	-0.576531	-0.094761	0.132381
3008	0.025341	0.098853	12.322285	-8.003	0.455	3.262	-0.584534	-0.094306	0.135643
3009	0.024904	0.042347	12.476656	-7.449	1.105	2.16	-0.591983	-0.093201	0.137803
3010	0.026174	0.014703	12.634016	-7.601	1.107	0.804	-0.599584	-0.092094	0.138607
3011	0.031805	0.046528	12.851842	-10.511	1.263	-2.263	-0.610095	-0.090831	0.136344
3012	0.00282	0.068128	13.00016	-7.159	2.411	-1.573	-0.617254	-0.08842	0.134771
3013	-0.032895	0.125989	13.219513	-10.585	3.242	-3.509	-0.627839	-0.085178	0.131262
3014	-0.039327	0.19888	13.456503	-11.435	1.926	-4.358	-0.639274	-0.083252	0.126904
3015	-0.026473	0.284103	13.737064	-13.539	1.359	-5.025	-0.652813	-0.081893	0.121879
3016	-0.011234	0.395653	14.077084	-16.387	1.492	-6.526	-0.6692	-0.080401	0.115353
3017	0.013265	0.480836	14.333551	-12.376	0.632	-4.94	-0.681576	-0.079769	0.110413
3018	0.018723	0.555614	14.562026	-11.007	1.202	-4.378	-0.692583	-0.078567	0.106035
3019	0.037787	0.608665	14.761148	-9.608	0.486	-3.213	-0.702191	-0.078081	0.102822
3020	0.050857	0.649381	14.918138	-7.563	0.383	-2.486	-0.709754	-0.077698	0.100336
3021	0.067058	0.680153	15.087583	-8.176	0.414	-2.05	-0.71793	-0.077284	0.098286
3022	0.083175	0.726616	15.273599	-8.964	0.453	-2.854	-0.726894	-0.076831	0.095432
3023	0.089197	0.775572	15.473367	-9.64	1.11	-3.02	-0.736534	-0.075721	0.092412
3024	0.092749	0.819536	15.659308	-8.964	1.068	-2.755	-0.745498	-0.074653	0.089657
3025	0.07922	0.849729	15.787292	-6.176	1.539	-1.879	-0.751674	-0.073114	0.087778
3026	0.067238	0.869446	15.927891	-6.787	1.557	-1.455	-0.758461	-0.071557	0.086323
3027	0.065639	0.895392	16.04242	-5.526	0.876	-1.631	-0.763987	-0.070681	0.084692
3028	0.081616	0.933351	16.215465	-8.343	0.399	-2.412	-0.77233	-0.070282	0.08228
3029	0.108956	1.016658	16.493636	-13.423	0.64	-4.928	-0.785753	-0.069642	0.077352
3030	0.131918	1.106304	16.760497	-12.855	0.614	-5.206	-0.798608	-0.069028	0.072146
3031	0.120741	1.193783	17.025921	-12.807	2.383	-5.082	-0.811415	-0.066645	0.067064
3032	0.105994	1.236098	17.256824	-11.139	2.276	-2.866	-0.822554	-0.064369	0.064198
3033	0.0759	1.270277	17.443916	-9.028	2.738	-2.274	-0.831582	-0.061631	0.061924
3034	0.069688	1.300026	17.617682	-8.389	1.523	-2.056	-0.839971	-0.060108	0.059868
3035	0.061959	1.327261	17.777192	-7.697	1.48	-1.849	-0.847668	-0.058628	0.058019
3036	0.057413	1.358052	17.966131	-9.117	1.526	-2.14	-0.856785	-0.057102	0.055879
3037	0.050288	1.383658	18.126067	-7.717	1.455	-1.773	-0.864502	-0.055647	0.054106
3038	0.031764	1.407994	18.285663	-7.704	2.006	-1.738	-0.872206	-0.053641	0.052368
3039	0.003181	1.434316	18.459781	-8.401	2.575	-1.856	-0.880607	-0.051066	0.050512
3040	-0.030112	1.450392	18.575219	-5.582	2.447	-1.214	-0.886189	-0.048619	0.049298
3041	-0.074466	1.45772	18.703162	-6.173	3.004	-0.793	-0.892362	-0.045615	0.048505
3042	-0.081851	1.475194	18.834429	-6.345	1.322	-1.323	-0.898707	-0.044293	0.047182
3043	-0.067118	1.481537	18.964559	-6.279	0.207	-0.753	-0.904986	-0.044086	0.046429
3044	-0.05772	1.493413	19.052954	-4.26	0.14	-0.855	-0.909246	-0.043946	0.045574
3045	-0.05772	1.493413	19.052954	0	0	0	-0.909246	-0.043946	0.045574
3046	-0.05772	1.493413	19.052954	0	0	0	-0.909246	-0.043946	0.045574
3047	-0.05772	1.493413	19.052954	0	0	0	-0.909246	-0.043946	0.045574
3048	-0.05772	1.493413	19.052954	0	0	0	-0.909246	-0.043946	0.045574
3049	-0.061959	1.521571	19.015496	1.808	-0.059	-1.211	-0.907438	-0.044005	0.044363
3050	-0.0907	1.601168	18.87356	6.851	0.328	-3.363	-0.900587	-0.043677	0.041
3051	-0.120405	1.669149	18.714849	7.658	0.307	-2.687	-0.892929	-0.04337	0.038313
3052	-0.152849	1.696481	18.434486	13.525	-0.434	-0.417	-0.879404	-0.043804	0.037896
3053	-0.19748	1.662961	18.042755	18.902	-0.606	2.957	-0.860502	-0.04441	0.040853
3054	-0.278956	1.595603	17.616375	20.544	1.075	4.607	-0.839958	-0.043335	0.04546
3055	-0.325882	1.539286	17.209683	19.624	-0.605	4.096	-0.820334	-0.04394	0.049556
3056	-0.375308	1.500107	16.863502	16.679	0.078	3.006	-0.803655	-0.043862	0.052562
3057	-0.474816	1.504397	16.44113	20.382	1.786	1.266	-0.783273	-0.042076	0.053828
3058	-0.555717	1.545472	16.05489	18.605	1.291	-0.786	-0.764668	-0.040785	0.053042
3059	-0.623716	1.621392	15.592868	22.296	0.004	-2.001	-0.742372	-0.040781	0.051041
3060	-0.683538	1.695222	15.091162	24.196	-0.657	-1.956	-0.718176	-0.041438	0.049085
3061	-0.73374	1.751699	14.671077	20.273	-0.55	-1.217	-0.697903	-0.041988	0.047868
3062	-0.778665	1.826591	14.297216	18.032	-0.49	-2.421	-0.679871	-0.042478	0.045447
3063	-0.826883	1.884148	13.893682	19.474	-0.528	-1.321	-0.660397	-0.043006	0.044126
3064	-0.878368	1.889206	13.455595	21.124	-0.574	1.142	-0.639273	-0.04358	0.045268
3065	-0.933417	1.914919	12.995134	22.222	-0.603	0.401	-0.617051	-0.044183	0.045669
3066	-0.983662	1.969867	12.568613	20.566	-0.558	-1.294	-0.596485	-0.044741	0.044375
3067	-1.014668	2.053317	12.188983	18.321	-1.183	-2.629	-0.578164	-0.045924	0.041746
3068	-1.057624	2.154606	11.840645	16.807	-0.463	-3.782	-0.561357	-0.046387	0.037964
3069	-1.09755	2.249933	11.505343	16.183	-0.446	-3.346	-0.545174	-0.046833	0.034618
3070	-1.139253	2.211155	11.149848	17.14	-0.473	2.95	-0.528034	-0.047306	0.037568
3071	-1.185856	2.105881	10.75865	18.881	-0.52	6.412	-0.509153	-0.047826	0.04398
3072	-1.221143	2.027252	10.42635	16.001	-0.441	4.839	-0.493152	-0.048267	0.048819
3073	-1.257828	1.92702	10.11947	14.813	-0.408	5.872	-0.478339	-0.048675	0.054691
3074	-1.288351	1.797365	9.822573	14.291	-0.394	7.183	-0.464048	-0.049069	0.061874
3075	-1.319937	1.705941	9.559465	12.701	-0.35	5.297	-0.451347	-0.049419	0.067171
3076	-1.340961	1.631246	9.351708	9.997	-0.276	4.252	-0.44135	-0.049695	0.071423
3077	-1.35424	1.591421	9.241477	5.322	-0.146	2.293	-0.436028	-0.049841	0.073716
3078	-1.360965	1.565951	9.172399	3.322	-0.092	1.442	-0.432706	-0.049933	0.075158
3079	-1.362386	1.576297	9.160621	0.568	-0.015	-0.451	-0.432138	-0.049948	0.074707
3080	-1.382445	1.606627	9.124842	1.725	0.699	-1.352	-0.430413	-0.049249	0.073355
3081	-1.402458	1.637769	9.089149	1.723	0.7	-1.354	-0.42869	-0.048549	0.072001
3082	-1.433189	1.636761	9.088142	0.04	1.494	0	-0.42865	-0.047055	0.072001
3083	-1.44893	1.636791	9.087744	0.019	0.746	0	-0.428631	-0.046309	0.072001
3084	-1.447021	1.626339	9.099425	-0.568	0.015	0.451	-0.429199	-0.046294	0.072452
3085	-1.439305	1.605281	9.162231	-3.032	0.077	0.777	-0.432231	-0.046217	0.073229
3086	-1.423635	1.59512	9.292083	-6.262	0.16	0.075	-0.438493	-0.046057	0.073304
3087	-1.395105	1.562074	9.52436	-11.214	0.286	0.738	-0.449707	-0.045771	0.074042
3088	-1.365745	1.536501	9.771302	-11.904	0.303	0.468	-0.461611	-0.045468	0.07451
3089	-1.330315	1.522046	10.059994	-13.937	0.356	-0.347	-0.475548	-0.045112	0.074163
3090	-1.306572	1.538463	10.393192	-16.061	1.131	-1.843	-0.491609	-0.043981	0.07232
3091	-1.276866	1.574355	10.756766	-17.551	1.154	-3.008	-0.50916	-0.042827	0.069312
3092	-1.286813	1.601923	11.053267	-14.293	2.477	-2.29	-0.523453	-0.04035	0.067022
3093	-1.295649	1.539404	11.337895	-13.74	2.43	1.962	-0.537193	-0.03792	0.068984
3094	-1.31955	1.44154	11.590664	-12.214	3.061	3.862	-0.549407	-0.034859	0.072846
3095	-1.345814	1.313485	11.840612	-12.065	3.017	5.209	-0.561472	-0.031842	0.078055
3096	-1.374983	1.265838	12.034333	-9.371	2.932	1.657	-0.570843	-0.02891	0.079712
3097	-1.363984	1.202407	12.227666	-9.333	0.845	2.334	-0.580176	-0.028065	0.082046
3098	-1.364268	1.089636	12.427554	-9.655	1.525	4.774	-0.589831	-0.02654	0.08682
3099	-1.364921	0.937616	12.636794	-10.101	1.514	6.499	-0.599932	-0.025026	0.093319
3100	-1.362912	0.813311	12.836123	-9.638	1.492	5.353	-0.60957	-0.023534	0.098672
3101	-1.370905	0.782234	13.089114	-12.213	2.178	0.587	-0.621783	-0.021356	0.099259
3102	-1.335844	0.852558	13.465479	-18.149	0.899	-4.614	-0.639932	-0.020457	0.094645
3103	-1.303264	0.946989	13.805607	-16.419	0.863	-5.696	-0.656351	-0.019594	0.088949
3104	-1.322602	1.023146	14.089998	-13.702	2.759	-4.624	-0.670053	-0.016835	0.084325
3105	-1.310254	1.096792	14.374967	-13.756	1.431	-4.511	-0.683809	-0.015404	0.079814
3106	-1.293189	1.157872	14.618401	-11.726	0.753	-3.747	-0.695535	-0.014651	0.076067
3107	-1.265319	1.20654	14.818966	-9.682	0.091	-3.024	-0.705217	-0.01456	0.073043
3108	-1.244191	1.248005	14.99163	-8.312	0.079	-2.548	-0.713529	-0.014481	0.070495
3109	-1.239431	1.278025	15.120828	-6.236	0.686	-1.885	-0.719765	-0.013795	0.06861
3110	-1.232353	1.263208	15.270941	-7.239	0.689	0.204	-0.727004	-0.013106	0.068814
3111	-1.269089	1.234971	15.474237	-9.813	3.185	0.629	-0.736817	-0.009921	0.069443
3112	-1.293881	1.212944	15.650903	-8.54	2.523	0.434	-0.745357	-0.007398	0.069877
3113	-1.310928	1.258974	15.978617	-15.819	3.128	-3.345	-0.761176	-0.00427	0.066532
3114	-1.318973	1.321296	16.282624	-14.663	2.458	-4.04	-0.775839	-0.001812	0.062492
3115	-1.347337	1.383753	16.601745	-15.404	3.605	-4.097	-0.791243	0.001793	0.058395
3116	-1.386394	1.458249	17.009353	-19.67	4.692	-5.015	-0.810913	0.006485	0.05338
3117	-1.428403	1.521286	17.37453	-17.626	4.579	-4.287	-0.828539	0.011064	0.049093
3118	-1.46816	1.579723	17.74089	-17.684	4.463	-4.108	-0.846223	0.015527	0.044985
3119	-1.497769	1.619928	18.005414	-12.768	3.277	-2.847	-0.858991	0.018804	0.042138
3120	-1.498717	1.628784	18.22145	-10.425	1.556	-1.179	-0.869416	0.02036	0.040959
3121	-1.496474	1.561181	18.379903	-7.649	1.011	2.661	-0.877065	0.021371	0.04362
3122	-1.474366	1.468735	18.504345	-6.011	-0.094	4.06	-0.883076	0.021277	0.04768
3123	-1.46002	1.402902	18.591728	-4.218	-0.066	2.828	-0.887294	0.021211	0.050508
3124	-1.446644	1.348215	18.666717	-3.621	-0.056	2.414	-0.890915	0.021155	0.052922
3125	-1.427772	1.275594	18.781632	-5.547	-0.087	3.054	-0.896462	0.021068	0.055976
3126	-1.400487	1.234043	18.945135	-7.889	-0.123	1.497	-0.904351	0.020945	0.057473
3127	-1.386357	1.234874	19.031161	-4.152	-0.065	-0.342	-0.908503	0.02088	0.057131
3128	-1.384435	1.237231	19.045955	-0.709	-0.011	-0.147	-0.909212	0.020869	0.056984
